archivo,agente,saludo_presentacion,identificacion_cliente,deteccion_necesidades,oferta_productos,manejo_objeciones,cierre,despedida,proactividad,empatia,resolucion_problemas,puntaje_total,primer_plan_ofrecido,se_ofrecio_fibra,planes_mencionados,resumen,areas_mejora,fortalezas,fecha_evaluacion
amza73_1_260314101411377_MIT_01996_mejorado.json,amza73,0,100,0,0,0,100,100,0,50,0,35.0,50 gigas,False,50 gigas,El agente necesita mejorar la presentación y detección de necesidades. El cierre y despedida son correctos.,"Presentación y oferta de productos, Detección de necesidades, Empatía","Identificación del cliente, Cierre, Despedida",2026-03-16T02:55:34.715592
amza73_1_260314115246538_ACD_53763_mejorado.json,amza73,0,10,10,0,0,0,0,0,0,0,2.0,,False,,"Llamada con baja calidad. El agente no se presenta correctamente, no ofrece productos y no realiza un cierre.  Hay problemas de comunicación.","Presentación y Saludo, Oferta de Productos, Cierre de la venta, Proactividad",Identificación inicial del cliente,2026-03-16T02:55:40.470727
amza73_1_260314120137902_ACD_58331_mejorado.json,amza73,0,100,0,100,0,0,100,0,0,100,31.0,Plan de 4 gigas,False,Plan de 4 gigas,El agente no se presenta correctamente ni detecta las necesidades del cliente. Ofrece planes directamente. No hay cierre.,"Mejorar la presentación y el saludo., Realizar preguntas para detectar las necesidades del cliente., Cerrar la venta de manera efectiva., Ofrecer fibra y otros productos adicionales.","Verificación de la identidad del cliente., Despedida cordial.",2026-03-16T02:55:46.773243
amza73_1_260314124144047_ACD_68757_mejorado.json,amza73,0,0,0,0,0,0,0,0,0,0,0.0,plan económico,False,"plan económico, plan de tráil","El agente no cumple con los criterios de evaluación. No se presenta correctamente, no detecta necesidades, no ofrece productos de forma adecuada, no maneja objeciones, no cierra la venta y no muestra empatía.","Presentación y Saludo, Identificación del Cliente, Detección de Necesidades, Oferta de Productos, Manejo de Objeciones, Cierre de Ventas, Despedida, Proactividad",,2026-03-16T02:55:53.307188
amza73_1_260314125421806_ACD_76347_mejorado.json,amza73,0,0,0,50,0,0,0,0,0,0,5.0,Plan de 40 yenas,False,"Plan de 30, Plan de 40 yenas","La llamada carece de presentación, identificación del cliente, detección de necesidades y un cierre efectivo. La oferta es confusa. No hay proactividad ni empatía.","Presentación y saludo inicial, Identificación del cliente, Detección de necesidades, Cierre de la venta, Claridad en la oferta, Proactividad en ofrecer fibra y productos adicionales",,2026-03-16T02:55:59.713897
amza73_1_260314134532943_MIT_01994_mejorado.json,amza73,0,100,0,0,0,100,0,0,0,0,20.0,,False,,"El agente se enfoca en la validación de datos y gestión de portabilidad. No realiza presentación correcta, ni ofrece productos o detecta necesidades. El cierre es efectivo.","Presentación inicial (nombre, empresa, motivo de la llamada, oferta de valor), Detección de necesidades del cliente., Ofrecer productos y servicios adicionales (fibra, planes).","Verificación de la identidad del cliente., Cierre efectivo de la gestión.",2026-03-16T02:56:05.710964
amza73_1_260314141256479_ACD_11247_mejorado.json,amza73,0,0,0,0,0,0,0,0,0,0,0.0,4 gigas,True,"4 gigas, 14 gigas","El agente no cumple con los criterios de evaluación. No se presenta correctamente, no identifica al cliente, no detecta necesidades, la oferta es deficiente, el cierre no se completa, y no muestra proactividad ni empatía. No se despide correctamente.","Presentación, Identificación del cliente, Detección de necesidades, Oferta de productos, Cierre de venta, Proactividad, Empatía, Seguimiento de cierre",,2026-03-16T02:56:12.014073
amza73_1_260314143140862_ACD_18209_mejorado.json,amza73,0,0,0,10,0,0,10,0,0,0,2.0,plan de 4 gigas,False,plan de 4 gigas,"El agente no cumple con los criterios de presentación, identificación, detección de necesidades y cierre. Ofrece un plan de manera directa, aunque sin mucha claridad. La despedida es correcta.","Presentación, Identificación del cliente, Detección de necesidades, Cierre, Ofrecer fibra y otros productos",Despedida cordial,2026-03-16T02:56:17.605874
amza73_1_260314145153117_ACD_22099_mejorado.json,amza73,10,0,10,50,50,0,10,50,0,0,18.0,"Plan de 4 gigas, más 10 de regalos",True,"Plan de 4 gigas, más 10 de regalos",El agente se presenta y ofrece un plan. Detecta la necesidad de fibra y la ofrece. No hay cierre claro. Falta empatía.,"Identificación del cliente, Cierre, Empatía","Presentación, Detección de necesidades, Proactividad (ofrecer fibra)",2026-03-16T02:56:23.573910
amza74_1_260309101706085_ACD_63337_mejorado.json,amza74,100,100,100,100,0,0,100,0,0,0,40.0,14 gigas,False,"14 gigas, 18","El agente se presentó correctamente y verificó la identidad del cliente. Ofreció planes directamente, pero no manejó las objeciones ni completó el cierre. No ofreció fibra ni mostró empatía ni resolvió la queja del cliente.","Manejo de objeciones, Cierre de venta, Proactividad, Empatía, Resolución de problemas","Presentación, Identificación del cliente, Detección de necesidades, Oferta de productos, Despedida",2026-03-16T02:56:29.545296
amza74_1_260309103056081_ACD_08339_mejorado.json,amza74,100,100,50,100,0,0,100,100,100,0,65.0,8 GB,True,"8 GB, 16 GB","El agente se presenta correctamente, identifica al cliente y ofrece planes. Debe mejorar la detección de necesidades y el cierre.","Detección de Necesidades, Cierre","Saludo y presentación, Identificación del cliente, Oferta de productos, Proactividad, Empatía, Despedida",2026-03-16T02:56:35.155828
amza74_1_260309110636482_ACD_22839_mejorado.json,amza74,10,100,70,80,0,0,0,80,0,0,34.0,Plan 12 gigas,True,"Plan 12 gigas, Plan 26 gigas, Plan 27 gigas, 8GB",El agente se presenta y verifica al cliente. Ofrece planes y menciona fibra. No cierra la venta ni se despide.  Necesita mejorar el cierre y la empatía.,"Cierre de la venta, Mostrar empatía","Presentación del agente, Identificación del cliente, Oferta de productos y fibra",2026-03-16T02:56:41.154731
amza74_1_260309111153576_ACD_39023_mejorado.json,amza74,0,0,0,0,0,0,0,0,0,0,0.0,12 gigas,True,"12 gigas, 20 gigas, 27 gigas","La llamada no cumple con los criterios mínimos de calidad. El agente no se presenta correctamente, no identifica al cliente, no detecta necesidades, no ofrece los productos de forma adecuada, no maneja objeciones y no intenta cerrar la venta. La proactividad y empatía son inexistentes.","Presentación, Identificación del cliente, Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre de venta, Proactividad",,2026-03-16T02:56:47.512812
amza74_1_260309111600488_ACD_52523_mejorado.json,amza74,0,100,50,100,0,0,100,0,0,100,35.0,plan de 12 días,False,"12 días, 20 gigas, 27",El agente no cumplió con los criterios de presentación y cierre. No detectó adecuadamente las necesidades del cliente ni manejó objeciones. Hubo una correcta identificación del cliente y despedida.,"Presentación y cierre, Detección de necesidades, Manejo de objeciones, Ofrecer fibra y/o productos adicionales","Identificación del cliente, Despedida",2026-03-16T02:56:53.465905
amza74_1_260309114230258_ACD_34083_mejorado.json,amza74,0,100,0,0,0,0,100,0,0,0,20.0,,False,,"El agente no cumple con los criterios de presentación, detección de necesidades, oferta de productos, manejo de objeciones ni cierre. No fue proactivo ni mostró empatía. Se identifica al cliente correctamente y se despide de forma cordial.","Presentación y uso de frases correctas., Detección de necesidades y oferta de productos., Manejo de objeciones., Cierre de ventas., Proactividad.","Identificación del cliente., Despedida cordial.",2026-03-16T02:56:58.938753
amza74_1_260309114752014_ACD_48869_mejorado.json,amza74,0,100,0,100,0,0,100,100,0,100,40.0,8 gigas,True,8 gigas,El agente no cumple con el saludo correcto ni maneja objeciones. No cierra la venta. Ofrece productos de forma directa y se despide correctamente. El agente verifica la identidad del cliente.,"Mejorar el saludo inicial., Manejar objeciones de forma efectiva., Completar el proceso de cierre.","Verificación de la identidad del cliente., Ofrece productos directamente., Se despide cordialmente., Ofrece fibra.",2026-03-16T02:57:04.987403
amza74_1_260309120630701_ACD_93519_mejorado.json,amza74,10,100,0,0,0,0,100,0,0,0,21.0,,True,,"El agente se presenta y verifica la identidad del cliente. No realiza preguntas para detectar necesidades, no ofrece planes de forma directa y no completa el cierre. Ofrece fibra pero es interrumpido. La despedida es correcta.","Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre, Proactividad","Identificación del cliente, Despedida",2026-03-16T02:57:10.657094
amza74_1_260309120942402_ACD_00443_mejorado.json,amza74,0,0,0,0,0,0,0,0,0,0,0.0,,False,,La llamada no cumple con los criterios de evaluación. El agente no ofrece ningún producto ni realiza el proceso de venta.,"Presentación y Saludo: Mejorar la presentación inicial, incluyendo la mención de una oferta que le va a interesar al cliente., Identificación del Cliente: Verificar la identidad del cliente de manera correcta., Detección de Necesidades: Realizar preguntas para entender las necesidades del cliente., Oferta de Productos: Ofrecer productos y servicios directamente., Cierre de la Venta: Completar el proceso de cierre de la venta.",,2026-03-16T02:57:16.197803
amza74_1_260309121257769_ACD_06979_mejorado.json,amza74,10,10,30,50,0,0,0,50,0,0,15.0,12 gigas,True,"4 gigas, 12 gigas, 20 gigas, 27 gigas","El agente se presenta y verifica la identidad. Ofrece planes y menciona fibra, pero no maneja la objeción ni completa el cierre. La detección de necesidades es limitada y no muestra empatía.","Manejo de objeciones, Cierre de venta, Profundizar en la detección de necesidades, Mostrar empatía","Presentación y verificación de identidad, Ofrecimiento de planes",2026-03-16T02:57:22.322143
amza74_1_260309121733867_ACD_17195_mejorado.json,amza74,0,100,70,70,0,0,100,70,70,100,55.0,8 gigas,True,"8 gigas, 16, 23","El agente necesita mejorar la presentación, el manejo de objeciones y el cierre de la venta.  Debe ser más proactivo al ofrecer productos y usar las frases correctas.","Presentación y uso de frases obligatorias, Manejo de objeciones, Cierre de ventas","Identificación del cliente, Despedida cordial, Detección de necesidades",2026-03-16T02:57:28.542220
amza74_1_260309131500318_ACD_29813_mejorado.json,amza74,100,100,0,0,0,0,100,0,0,100,40.0,Plan de 14 días,False,"Plan de 14 días, Plan de 18 días","El agente se presenta y verifica la identidad del cliente, pero no realiza preguntas de detección de necesidades, no maneja objeciones y no completa el cierre. No ofrece fibra de manera proactiva.","Detección de necesidades, Oferta de productos (fibra), Manejo de objeciones, Cierre","Saludo y presentación, Identificación del cliente, Despedida",2026-03-16T02:57:34.176509
amza74_1_260309131912931_ACD_42739_mejorado.json,amza74,0,100,0,100,0,0,100,100,0,100,40.0,8GB,True,8GB,"El agente no se presenta correctamente, no realiza preguntas de detección de necesidades y no cierra la venta. Ofrece fibra y productos de manera directa. Se despide correctamente.","Presentación, Detección de necesidades, Cierre, Manejo de objeciones","Ofrecimiento de productos, Despedida",2026-03-16T02:57:39.646582
amza74_1_260309132113557_ACD_49513_mejorado.json,amza74,100,50,70,80,80,50,100,0,60,0,59.0,12 gigas,False,"12 gigas, 20 gigas, 27 gigas","El agente se presenta correctamente, ofrece planes y maneja las objeciones. El cierre es tentativo y no se ofrece fibra. No se resuelven quejas. Mejorar la proactividad y el manejo de cierres.","Proactividad: Ofrecer fibra y otros productos adicionales., Cierre: Mejorar la gestión del cierre, buscando concretar la venta.","Buen saludo y presentación., Ofrece planes de forma directa., Buen manejo de objeciones.",2026-03-16T02:57:46.009788
amza74_1_260309141139834_ACD_00817_mejorado.json,amza74,0,100,0,0,0,0,100,0,0,0,20.0,,False,,El agente no cumplió con los criterios de la evaluación. No detecta necesidades ni ofrece productos. No realiza cierre.,"Detección de necesidades, Oferta de productos, Cierre","Identificación del cliente, Despedida correcta",2026-03-16T02:57:51.289462
amza74_1_260309142342352_ACD_33453_mejorado.json,amza74,100,100,100,100,50,50,100,0,50,0,60.0,16 gigas,False,16 gigas,"El agente se presenta y verifica al cliente correctamente, detecta necesidades y ofrece un plan. El manejo de objeciones y el cierre podrían mejorarse, así como la proactividad al no ofrecer fibra.","Manejo de objeciones, Cierre, Proactividad","Saludo y presentación, Identificación del cliente, Detección de necesidades, Oferta de productos",2026-03-16T02:57:56.966060
amza74_1_260310102231552_ACD_96621_mejorado.json,amza74,100,100,70,100,70,70,100,100,70,100,85.0,"plan de 18 con 8 de base, 10 de regalo",False,"plan de 18 con 8 de base, 10 de regalo, plan de 14 con cuatro de base, 10 de regalo","El agente se presenta correctamente, identifica al cliente y ofrece planes directamente. Maneja las objeciones de manera aceptable y completa el cierre.  Podría mejorar la detección de necesidades y la personalización en el manejo de objeciones.","Profundizar en la detección de necesidades., Personalizar el manejo de objeciones.","Saludo y presentación correctos., Identificación del cliente., Ofrecimiento directo de planes., Cierre completado.",2026-03-16T02:58:03.068623
amza74_1_260310104412566_ACD_50937_mejorado.json,amza74,100,100,100,100,0,0,100,100,0,0,50.0,"18 días con 8 de base, 10 de regalo",True,"18 días con 8 de base, 10 de regalo, 14 días con 4 de base, 10 de regalo","El agente se presenta correctamente, identifica al cliente y detecta sus necesidades. Ofrece planes y fibra, pero no maneja las objeciones del cliente de manera efectiva ni completa el cierre. No muestra empatía.","Manejo de objeciones, Cierre, Empatía","Presentación, Identificación del cliente, Detección de necesidades, Oferta de productos, Proactividad, Despedida",2026-03-16T02:58:08.936968
amza74_1_260310105738948_ACD_85613_mejorado.json,amza74,0,0,0,0,0,0,0,0,0,0,0.0,,True,,"El agente no cumple con los criterios de evaluación. No se presenta, no verifica la identidad, no detecta necesidades, no ofrece productos de manera adecuada, no maneja objeciones, no cierra la venta, no se despide correctamente y no demuestra empatía. No hay resolución de problemas.","Presentación y Saludo, Identificación del Cliente, Detección de Necesidades, Oferta de Productos, Manejo de Objeciones, Cierre de Ventas, Despedida, Proactividad, Empatía, Resolución de Problemas",,2026-03-16T02:58:15.299047
amza74_1_260310111145314_ACD_21169_mejorado.json,amza74,100,100,100,100,100,0,100,100,100,100,80.0,Plan de 18 gigas,False,"Plan de 18 gigas, Plan de 14 gigas","El agente se presenta y verifica la identidad del cliente. Detecta necesidades y ofrece los planes directamente. No logra el cierre debido al rechazo del cliente, pero se despide correctamente. El agente fue proactivo al ofrecer los planes y mostró empatía.",No se completó el cierre.,"Presentación y verificación de identidad., Detección de necesidades., Oferta directa de productos., Manejo de objeciones., Despedida cordial., Proactividad., Empatía.",2026-03-16T02:58:21.682835
amza74_1_260310111512242_ACD_29711_mejorado.json,amza74,10,80,0,0,0,0,100,0,50,0,24.0,,False,,La llamada se enfoca en programar un contacto posterior. No se ofrecen productos ni se realiza un cierre de venta. Se identifica correctamente al cliente y muestra empatía.,"Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre de venta, Proactividad","Saludo y presentación inicial, Identificación del cliente, Despedida",2026-03-16T02:58:27.347672
amza74_1_260310112738401_ACD_61563_mejorado.json,amza74,0,100,20,50,20,0,100,0,20,0,21.0,15 gigas,False,"15 gigas, 30 gigas","El agente necesita mejorar la presentación, la detección de necesidades, el manejo de objeciones y el cierre de la venta. No ofreció fibra.","Presentación, Detección de necesidades, Manejo de objeciones, Cierre de ventas, Ofrecer fibra","Identificación del cliente, Despedida cordial",2026-03-16T02:58:33.378606
amza74_1_260310113351282_ACD_76507_mejorado.json,amza74,10,100,10,100,0,0,10,100,10,10,35.0,plan de 18,True,"plan de 18, plan de 14 gigas","El agente se presenta y verifica la identidad, pero no maneja las objeciones ni completa el cierre de forma efectiva. Ofrece productos directamente. La empatía es baja.","Manejo de Objeciones, Cierre, Empatía","Identificación del Cliente, Oferta directa de productos y fibra, Proactividad",2026-03-16T02:58:39.842608
amza74_1_260310113847932_ACD_86799_mejorado.json,amza74,100,100,0,100,0,0,0,0,0,0,30.0,Plan de 14 gigas,False,"Plan de 14 gigas, Plan de 18 gigas","El agente se presenta correctamente y ofrece planes. No hay detección de necesidades, cierre, ni manejo de objeciones. No se ofrece fibra. No hay empatía.","Detección de necesidades, Manejo de objeciones, Cierre, Ofrecer fibra, Empatía","Saludo y presentación, Identificación del cliente, Oferta de productos",2026-03-16T02:58:45.352108
amza74_1_260310114606486_ACD_07303_mejorado.json,amza74,40,100,50,60,30,10,80,80,60,0,51.0,14 gigas,True,"14 gigas, 18","El agente se presenta y verifica la identidad del cliente, ofrece planes y fibra. El manejo de objeciones es limitado y el cierre no se completa.  La presentación podría mejorar.","Mejorar el manejo de objeciones, ofreciendo soluciones claras., Completar el proceso de cierre, buscando opciones para el cliente.","Verificación de la identidad del cliente., Ofrecimiento proactivo de productos.",2026-03-16T02:58:51.824567
amza74_1_260310115425460_ACD_26251_mejorado.json,amza74,10,80,40,60,30,0,80,60,50,100,41.0,18 years,True,"18 years, 14 years",El agente se presenta y ofrece planes y fibra óptica.  El manejo de objeciones y el cierre son áreas de mejora.,"Manejo de objeciones, Cierre",Presentación,2026-03-16T02:58:58.140379
amza74_1_260310121105171_ACD_58671_mejorado.json,amza74,100,100,50,100,50,50,100,100,50,0,60.0,,True,,"La agente se presenta bien, identifica al cliente y ofrece fibra. Sin embargo, la detección de necesidades es limitada y el manejo de objeciones podría mejorar. El cierre se inicia pero no se completa.  La proactividad es buena.","Detección de necesidades, Manejo de objeciones, Completar el proceso de cierre","Saludo y presentación, Identificación del cliente, Oferta directa de fibra, Proactividad",2026-03-16T02:59:04.383351
amza74_1_260310130420778_MIT_01992_mejorado.json,amza74,0,100,80,0,0,100,80,0,80,0,44.0,Plan de 14C,False,"Plan de 14C, 4 gigas + 10 de regalo","El agente se identifica y verifica la identidad del cliente.  Realiza preguntas para detectar necesidades, aunque podría profundizar más.  No ofrece productos adicionales ni fibra. Completa el cierre de la venta de manera adecuada.","Mejorar la presentación inicial con la frase correcta., Ofrecer productos adicionales (fibra, otros planes) de forma proactiva., Profundizar en la detección de necesidades del cliente.","Identificación y verificación del cliente., Cierre de venta efectivo y completo., Muestra de empatía con el cliente.",2026-03-16T02:59:11.261785
amza74_1_260310140742804_ACD_02253_mejorado.json,amza74,10,100,0,0,0,0,100,0,10,0,22.0,,False,,"El agente no ofreció ningún producto, no detectó necesidades ni manejó objeciones. Se limitó a la presentación y a preguntar por el consumo de datos.","Ofrecer productos de forma proactiva., Manejo de objeciones., Detección de necesidades., Cierre de ventas.","Identificación del cliente., Despedida cordial.",2026-03-16T02:59:16.907865
amza74_1_260310141705702_ACD_24531_mejorado.json,amza74,10,10,10,10,20,0,50,0,10,0,12.0,18 gigas,False,18 gigas,"El agente se presenta y verifica al cliente. Ofrece un plan y maneja una objeción, aunque no de manera efectiva. No se completa el cierre ni se ofrecen productos adicionales. No se observa una clara estrategia de venta.","Mejorar el cierre de la venta., Ofrecer productos adicionales (fibra), Profundizar en la detección de necesidades., Manejar objeciones de forma más efectiva.",Saludo y presentación inicial.,2026-03-16T02:59:23.056974
amza74_1_260310143722895_ACD_75395_mejorado.json,amza74,0,0,0,0,0,0,0,0,0,0,0.0,,True,,"La llamada carece de las habilidades necesarias, no se presenta correctamente, no identifica al cliente, no detecta necesidades, no realiza un cierre efectivo y no se despide.","Presentación y Saludo, Identificación del Cliente, Detección de Necesidades, Cierre de Ventas, Proactividad, Despedida",,2026-03-16T02:59:28.934265
amza74_1_260311101323991_MIT_01982_mejorado.json,amza74,0,100,0,0,0,100,100,0,0,0,30.0,plan de 8,False,plan de 8 gigas mas 10 de regalo,El agente no se presenta correctamente ni detecta las necesidades del cliente. Cierra la venta y se despide correctamente. No ofrece productos adicionales.,"Presentación y detección de necesidades, Oferta de productos adicionales","Cierre de venta, Identificación del cliente, Despedida",2026-03-16T02:59:34.796876
amza74_1_260311102513782_ACD_92745_mejorado.json,amza74,100,100,50,100,0,0,100,0,100,0,45.0,18 gigas,False,"18 gigas, 14 gigas","El agente se presenta y verifica la identidad, ofreciendo los planes de manera directa. Sin embargo, no logra cerrar la venta y no gestiona objeciones. Tampoco ofrece productos adicionales.","Manejo de objeciones, Cierre de la venta, Proactividad: ofrecer fibra y productos adicionales","Saludo y presentación correctos, Identificación del cliente, Empatía",2026-03-16T02:59:40.650349
amza74_1_260311104829785_ACD_56283_mejorado.json,amza74,0,100,0,0,0,0,100,0,0,0,20.0,,False,,La llamada no logra ofrecer productos ni cerrar una venta. Se valida la identidad del cliente pero no se profundiza en las necesidades.,"Presentación y oferta de productos, Detección de necesidades, Cierre de venta","Verificación de identidad, Despedida cordial",2026-03-16T02:59:46.455219
amza74_1_260311105422543_ACD_69729_mejorado.json,amza74,100,0,0,100,50,20,0,0,50,0,32.0,Plan de 25 gigas,False,"Plan de 25 gigas, Plan de 40 gigas","El agente se presentó correctamente y ofreció planes directamente. Sin embargo, no verificó la identidad del cliente, no detectó necesidades y tuvo dificultades para cerrar la venta debido a las objeciones. No mostró proactividad ni empatía.","Identificación del cliente, Detección de necesidades, Manejo de objeciones, Cierre de ventas, Proactividad, Empatía",Presentación,2026-03-16T02:59:52.486416
amza74_1_260311110403163_ACD_98501_mejorado.json,amza74,0,100,0,0,0,0,100,0,0,0,20.0,,True,,"El agente no cumple con los criterios de presentación, detección de necesidades, manejo de objeciones, cierre y proactividad. Si bien se identifica y se despide correctamente, no ofrece ninguna solución a la problemática del cliente.","Presentación y oferta de productos, Detección de necesidades, Manejo de objeciones, Cierre, Proactividad","Identificación del cliente, Despedida",2026-03-16T02:59:58.328855
amza74_1_260311112422799_ACD_49975_mejorado.json,amza74,0,0,0,0,0,0,0,0,0,0,0.0,Plan de 18 gigas,False,"Plan de 18 gigas, Plan de 25 gigas","El agente no cumple con los criterios de presentación, identificación, detección de necesidades, oferta de productos y cierre. No ofrece fibra y no se evidencia empatía.","Presentación y uso de frases correctas., Verificación de la identidad del cliente., Profundizar en la detección de necesidades., Ofrecer fibra., Completar el proceso de cierre., Mostrar empatía.",Se despide cordialmente.,2026-03-16T03:00:04.088647
amza74_1_260311114337202_ACD_99689_mejorado.json,amza74,0,100,100,100,100,0,100,0,100,100,60.0,14 gigas,False,"14 gigas, 18Gb","El agente se identifica y detecta las necesidades del cliente. Ofrece planes directamente y maneja las objeciones, pero falla en el cierre y no ofrece productos adicionales.","Cierre de venta, Ofrecer productos adicionales (fibra, etc.)","Identificación del cliente, Detección de necesidades, Oferta de productos, Manejo de objeciones, Despedida, Empatía",2026-03-16T03:00:10.082156
amza74_1_260311115354182_ACD_23763_mejorado.json,amza74,0,100,50,70,50,50,100,0,70,100,52.0,18 gigas,False,"18 gigas, 14 gigas","El agente se presenta y verifica la identidad del cliente. Ofrece planes, pero la explicación es confusa. Intenta cerrar la venta enviando la información por escrito, pero no se concreta. No ofrece fibra. La comunicación es mejorable.","Mejorar la presentación inicial, ofreciendo algo que le va a interesar., Clarificar la explicación de los planes y las promociones., Profundizar en la detección de necesidades del cliente., Completar el proceso de cierre de forma efectiva., Ofrecer fibra y otros productos adicionales.","Verificación de la identidad del cliente., Despedida cordial., Intento de empatía.",2026-03-16T03:00:16.935721
amza74_1_260311121511848_ACD_68503_mejorado.json,amza74,0,0,0,0,0,0,0,0,0,0,0.0,,False,,Llamada irrelevante para la evaluación. El agente no es de Movistar y no ofrece productos.,"Presentación y enfoque de la llamada., No se identifica como agente de Movistar",,2026-03-16T03:00:22.583873
amza74_1_260311142110502_ACD_17961_mejorado.json,amza74,0,0,0,0,0,0,100,0,0,0,10.0,14 gigas,False,"14 gigas, 18","El agente no cumple con los criterios de presentación, identificación, detección de necesidades, oferta de productos ni cierre. Se despide correctamente.","Presentación y saludo., Identificación del cliente., Detección de necesidades., Oferta directa de productos., Cierre de la venta.",Despedida cordial.,2026-03-16T03:00:28.400024
amza74_1_260311143430595_ACD_45961_mejorado.json,amza74,0,100,20,100,100,100,100,0,0,0,42.0,plan de 18 gigas,False,"plan de 18 gigas, plan de 14 gigas",El agente necesita mejorar la presentación y la detección de necesidades. El cierre es correcto. No ofrece productos adicionales.,"Presentación, Detección de necesidades, Proactividad","Identificación del cliente, Oferta de productos, Cierre",2026-03-16T03:00:34.315770
amza74_1_260312104510198_ACD_52943_mejorado.json,amza74,0,100,50,100,0,0,0,0,0,0,25.0,25 gigas,False,"25 gigas, 18GB",El agente no cumple con los criterios de presentación y cierre. No maneja la objeción del cliente. El ofrecimiento de productos es directo.,"Presentación, Cierre, Manejo de objeciones, Empatía","Identificación del cliente, Ofrecimiento directo de productos",2026-03-16T03:00:40.221735
amza74_1_260312104800865_ACD_59107_mejorado.json,amza74,0,100,100,100,100,0,100,100,100,100,70.0,18 días con ocho de bases,True,"18 días con ocho de bases, 25 gigas","El agente se identifica y detecta las necesidades básicas del cliente. Ofrece planes y fibra, maneja objeciones. No cierra la venta. Se despide correctamente.","Mejorar la presentación inicial, utilizando la frase correcta para captar la atención del cliente., Reforzar las habilidades de cierre para concretar la venta.","Identificación correcta del cliente., Detección de necesidades., Ofrecimiento directo de planes y fibra., Manejo de objeciones., Despedida cordial.",2026-03-16T03:00:46.561704
amza74_1_260312110449208_ACD_99745_mejorado.json,amza74,0,100,0,0,0,0,100,0,0,0,20.0,,False,,"El agente no cumplió con los criterios de evaluación, principalmente en la presentación, detección de necesidades, oferta de productos y manejo de objeciones. No realizó un cierre efectivo. La identificación y la despedida fueron correctas.","Presentación, Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre","Identificación del cliente, Despedida",2026-03-16T03:00:52.272505
amza74_1_260312113349670_ACD_66251_mejorado.json,amza74,100,100,70,100,50,0,100,70,70,100,70.0,8 gigas,True,"8 gigas, 14 gigas","El agente se presenta y verifica la identidad del cliente correctamente. Ofrece planes y fibra. El manejo de objeciones podría mejorar. No se completa el cierre, el cliente no está interesado en el momento.","Mejorar el manejo de objeciones para persuadir al cliente., Profundizar en la detección de necesidades del cliente.","Presentación y verificación de identidad adecuadas., Oferta directa de productos y fibra., Despedida cordial.",2026-03-16T03:00:58.782663
amza74_1_260312113651094_ACD_74113_mejorado.json,amza74,100,100,0,100,100,100,100,0,100,0,60.0,"plan de 18 días, con WhatsApp Gratis, Llamadas Libres, Rumina de América",False,"plan de 18 días, con WhatsApp Gratis, Llamadas Libres, Rumina de América, plan de 14 días, con cuarto de base y es de regalo, con WhatsApp Gratis, Llamadas Libres","El agente se presenta y verifica la identidad del cliente. Ofrece planes directamente, aunque no detecta necesidades. Maneja una objeción y se intenta el cierre. La despedida es correcta, pero no se ofrecen productos adicionales.  No se detectaron problemas para resolver.","Detección de necesidades., Ofrecer fibra o productos adicionales.","Saludo y presentación., Verificación de identidad del cliente., Oferta directa de planes., Manejo de objeciones.",2026-03-16T03:01:05.299234
amza74_1_260312114253897_ACD_89605_mejorado.json,amza74,0,0,0,0,0,0,0,0,0,0,0.0,Plan de 18 gigas,True,"Plan de 18 gigas, Plan de 25 gigas","La llamada no cumple con los estándares de calidad. No se presenta correctamente, no identifica al cliente, no detecta necesidades, el cierre no se completa y no hay empatía.","Saludo y presentación, Identificación del cliente, Detección de necesidades, Manejo de objeciones, Cierre, Empatía",,2026-03-16T03:01:11.095597
amza74_1_260312114741031_ACD_01979_mejorado.json,amza74,0,50,0,0,0,0,0,0,0,0,5.0,,False,,"El agente no cumple con los criterios de evaluación. No se presenta correctamente, no detecta necesidades ni ofrece productos. No hay manejo de objeciones ni cierre. No muestra empatía ni proactividad.","Presentación, Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre, Empatía, Proactividad",,2026-03-16T03:01:17.133461
amza74_1_260312115137576_ACD_11519_mejorado.json,amza74,0,100,0,0,0,0,0,0,0,0,0.0,,False,,"La llamada no cumple con los criterios de evaluación. No hay presentación adecuada, no se detectan necesidades, no se ofrecen productos ni se realiza un cierre. El agente tampoco maneja objeciones ni muestra empatía.","Mejorar la presentación inicial., Realizar preguntas para detectar las necesidades del cliente., Ofrecer productos de forma directa., Manejar objeciones., Intentar el cierre de la venta., Mostrar empatía.",Verificación del nombre al inicio de la llamada.,2026-03-16T03:01:22.852221
amza74_1_260312120912944_ACD_50945_mejorado.json,amza74,0,100,50,70,0,0,100,0,50,0,37.0,Plan de 25 gigas,False,"Plan de 25 gigas, Plan de 40 gigas","El agente no cumple con los criterios de presentación, manejo de objeciones y cierre.  Necesita mejorar la detección de necesidades, la empatía y la resolución de problemas.","Presentación, Manejo de objeciones, Cierre, Empatía, Resolución de problemas","Identificación del cliente, Despedida",2026-03-16T03:01:28.733162
